num,rate,round,ground truth,historical_cluster,current_cluster,train_loss,train_acc,test_loss,test_acc
10,0.2,24,"[0, 9]",[0 9],[0 9],0.3173,0.9057,0.1598,0.9517
10,0.2,25,"[0, 9]",[0 9],[0 9],0.3109,0.9048,0.1581,0.9527
10,0.2,26,"[0, 9]",[0 9],[0 9],0.3059,0.9073,0.1528,0.9543
10,0.2,27,"[0, 9]",[0 9],[0 9],0.3063,0.9086,0.1495,0.9559
10,0.2,28,"[0, 9]",[0 9],[0 9],0.2945,0.9122,0.1456,0.9563
10,0.2,29,"[0, 9]",[0 9],[0 9],0.2922,0.9127,0.1422,0.9567
10,0.2,30,"[0, 9]",[0 9],[0 9],0.2882,0.9138,0.1391,0.9585
10,0.2,31,"[0, 9]",[0 9],[0 9],0.2872,0.9138,0.1373,0.9593
10,0.2,32,"[0, 9]",[0 9],[0 9],0.2775,0.9170,0.1344,0.9598
10,0.2,33,"[0, 9]",[0 9],[0 9],0.2780,0.9166,0.1319,0.9608
10,0.2,34,"[0, 9]",[0 9],[0 9],0.2705,0.9203,0.1286,0.9616
10,0.2,35,"[0, 9]",[0 9],[0 9],0.2700,0.9196,0.1283,0.9617
10,0.2,36,"[0, 9]",[0 9],[0 9],0.2669,0.9209,0.1257,0.9612
10,0.2,37,"[0, 9]",[0 9],[0 9],0.2648,0.9213,0.1225,0.9634
10,0.2,38,"[0, 9]",[0 9],[0 9],0.2632,0.9224,0.1204,0.9636
10,0.2,39,"[0, 9]",[0 9],[0 9],0.2571,0.9227,0.1203,0.9640
10,0.2,40,"[0, 9]",[0 9],[0 9],0.2525,0.9244,0.1163,0.9647
10,0.2,41,"[0, 9]",[0 9],[0 9],0.2559,0.9241,0.1164,0.9643
10,0.2,42,"[0, 9]",[0 9],[0 9],0.2486,0.9256,0.1150,0.9650
10,0.2,43,"[0, 9]",[0 9],[0 9],0.2457,0.9276,0.1121,0.9654
10,0.2,44,"[0, 9]",[0 9],[0 9],0.2476,0.9250,0.1118,0.9652
10,0.2,45,"[0, 9]",[0 9],[0 9],0.2464,0.9275,0.1139,0.9651
10,0.2,46,"[0, 9]",[0 9],[0 9],0.2438,0.9281,0.1117,0.9655
10,0.2,47,"[0, 9]",[0 9],[0 9],0.2418,0.9283,0.1088,0.9670
10,0.2,48,"[0, 9]",[0 9],[0 9],0.2377,0.9291,0.1077,0.9665
10,0.2,49,"[0, 9]",[0 9],[0 9],0.2434,0.9286,0.1060,0.9664
10,0.2,50,"[0, 9]",[0 9],[0 9],0.2381,0.9296,0.1049,0.9670
10,0.2,51,"[0, 9]",[0 9],[0 9],0.2419,0.9286,0.1044,0.9674
10,0.2,52,"[0, 9]",[0 9],[0 9],0.2285,0.9318,0.1014,0.9684
10,0.2,53,"[0, 9]",[0 9],[0 9],0.2300,0.9315,0.1018,0.9682
10,0.2,54,"[0, 9]",[0 9],[0 9],0.2293,0.9321,0.1020,0.9682
10,0.2,55,"[0, 9]",[0 9],[0 9],0.2294,0.9324,0.0989,0.9681
10,0.2,56,"[0, 9]",[0 9],[0 9],0.2283,0.9319,0.0988,0.9689
10,0.2,57,"[0, 9]",[0 9],[0 9],0.2238,0.9331,0.0975,0.9691
10,0.2,58,"[0, 9]",[0 9],[0 9],0.2205,0.9351,0.0988,0.9685
10,0.2,59,"[0, 9]",[0 9],[0 9],0.2252,0.9339,0.0970,0.9690
10,0.2,60,"[0, 9]",[0 9],[0 9],0.2196,0.9338,0.0963,0.9703
10,0.275,1,"[2, 4]",[0 3 4 6],[0 3 4 6],1.7918,0.4335,2.1032,0.2436
10,0.275,2,"[2, 4]",[0 3 4 6],[9 2 5],1.3996,0.5790,1.4220,0.6563
10,0.275,3,"[2, 4]",[0 3 4 6],[0 3 6 7],1.0576,0.6756,0.8796,0.7982
10,0.275,4,"[2, 4]",[0 3 4 6],[2 4],0.8270,0.7471,0.6124,0.8597
10,0.275,5,"[2, 4]",[0 4 6],[2 4],0.7019,0.7857,0.4730,0.8859
10,0.275,6,"[2, 4]",[0 4 6],[2 4],0.6229,0.8114,0.4027,0.8991
10,0.275,7,"[2, 4]",[0 3 4 6],[2 4],0.5707,0.8251,0.3550,0.9071
10,0.275,8,"[2, 4]",[0 3 4 6],[2 4],0.5274,0.8417,0.3248,0.9123
10,0.275,9,"[2, 4]",[2 4],[2 4],0.4991,0.8483,0.2990,0.9166
10,0.275,10,"[2, 4]",[2 4],[2 4],0.4682,0.8591,0.2797,0.9215
10,0.275,11,"[2, 4]",[2 4],[2 4],0.4517,0.8642,0.2658,0.9268
10,0.275,12,"[2, 4]",[2 4],[2 4],0.4309,0.8706,0.2523,0.9288
10,0.275,13,"[2, 4]",[2 4],[2 4],0.4146,0.8754,0.2371,0.9323
10,0.275,14,"[2, 4]",[2 4],[2 4],0.4008,0.8793,0.2276,0.9342
10,0.275,15,"[2, 4]",[2 4],[2 4],0.3923,0.8815,0.2197,0.9364
10,0.275,16,"[2, 4]",[2 4],[2 4],0.3828,0.8845,0.2145,0.9385
10,0.275,17,"[2, 4]",[2 4],[2 4],0.3709,0.8902,0.2031,0.9415
10,0.275,18,"[2, 4]",[2 4],[2 4],0.3558,0.8935,0.1952,0.9429
10,0.275,19,"[2, 4]",[2 4],[2 4],0.3490,0.8969,0.1913,0.9436
10,0.275,20,"[2, 4]",[2 4],[2 4],0.3426,0.8978,0.1864,0.9439
10,0.275,21,"[2, 4]",[2 4],[2 4],0.3352,0.9005,0.1779,0.9476
10,0.275,22,"[2, 4]",[2 4],[2 4],0.3265,0.9026,0.1751,0.9477
10,0.275,23,"[2, 4]",[2 4],[2 4],0.3258,0.9031,0.1701,0.9494
10,0.275,24,"[2, 4]",[2 4],[2 4],0.3181,0.9064,0.1675,0.9504
10,0.275,25,"[2, 4]",[2 4],[2 4],0.3142,0.9074,0.1622,0.9517
10,0.275,26,"[2, 4]",[2 4],[2 4],0.3064,0.9082,0.1575,0.9528
10,0.275,27,"[2, 4]",[2 4],[2 4],0.2993,0.9106,0.1546,0.9524
10,0.275,28,"[2, 4]",[2 4],[2 4],0.2952,0.9116,0.1485,0.9554
10,0.275,29,"[2, 4]",[2 4],[2 4],0.2915,0.9153,0.1488,0.9548
10,0.275,30,"[2, 4]",[2 4],[2 4],0.2891,0.9159,0.1450,0.9556
10,0.275,31,"[2, 4]",[2 4],[2 4],0.2798,0.9172,0.1422,0.9561
10,0.275,32,"[2, 4]",[2 4],[2 4],0.2830,0.9168,0.1384,0.9573
10,0.275,33,"[2, 4]",[2 4],[2 4],0.2778,0.9181,0.1365,0.9579
10,0.275,34,"[2, 4]",[2 4],[2 4],0.2692,0.9198,0.1338,0.9576
10,0.275,35,"[2, 4]",[2 4],[2 4],0.2703,0.9202,0.1321,0.9584
10,0.275,36,"[2, 4]",[2 4],[2 4],0.2644,0.9228,0.1301,0.9589
10,0.275,37,"[2, 4]",[2 4],[2 4],0.2576,0.9241,0.1273,0.9599
10,0.275,38,"[2, 4]",[2 4],[2 4],0.2590,0.9244,0.1271,0.9586
10,0.275,39,"[2, 4]",[2 4],[2 4],0.2547,0.9246,0.1225,0.9609
10,0.275,40,"[2, 4]",[2 4],[2 4],0.2494,0.9270,0.1210,0.9613
10,0.275,41,"[2, 4]",[2 4],[2 4],0.2497,0.9277,0.1188,0.9620
10,0.275,42,"[2, 4]",[2 4],[2 4],0.2455,0.9277,0.1179,0.9620
10,0.275,43,"[2, 4]",[2 4],[2 4],0.2460,0.9286,0.1172,0.9629
10,0.275,44,"[2, 4]",[2 4],[2 4],0.2437,0.9272,0.1163,0.9645
10,0.275,45,"[2, 4]",[2 4],[2 4],0.2373,0.9297,0.1118,0.9640
10,0.275,46,"[2, 4]",[2 4],[2 4],0.2346,0.9300,0.1116,0.9646
10,0.275,47,"[2, 4]",[2 4],[2 4],0.2310,0.9327,0.1112,0.9650
10,0.275,48,"[2, 4]",[2 4],[2 4],0.2285,0.9323,0.1082,0.9650
10,0.275,49,"[2, 4]",[2 4],[2 4],0.2280,0.9331,0.1058,0.9669
10,0.275,50,"[2, 4]",[2 4],[2 4],0.2259,0.9334,0.1054,0.9667
10,0.275,51,"[2, 4]",[2 4],[2 4],0.2243,0.9345,0.1034,0.9674
10,0.275,52,"[2, 4]",[2 4],[2 4],0.2231,0.9345,0.1023,0.9684
10,0.275,53,"[2, 4]",[2 4],[2 4],0.2211,0.9354,0.1002,0.9688
10,0.275,54,"[2, 4]",[2 4],[2 4],0.2171,0.9361,0.0995,0.9681
10,0.275,55,"[2, 4]",[2 4],[2 4],0.2114,0.9380,0.0989,0.9682
10,0.275,56,"[2, 4]",[2 4],[2 4],0.2141,0.9378,0.0982,0.9696
10,0.275,57,"[2, 4]",[2 4],[2 4],0.2131,0.9377,0.0988,0.9685
10,0.275,58,"[2, 4]",[2 4],[2 4],0.2107,0.9386,0.0972,0.9690
10,0.275,59,"[2, 4]",[2 4],[2 4],0.2044,0.9394,0.0936,0.9706
10,0.275,60,"[2, 4]",[2 4],[2 4],0.2036,0.9400,0.0923,0.9707
10,0.35,1,"[1, 7, 4]",[0 3],[0 3],1.7600,0.4527,2.0633,0.3029
10,0.35,2,"[1, 7, 4]",[0 3 4 6],[0 3 4 6],1.3697,0.5884,1.4086,0.6596
10,0.35,3,"[1, 7, 4]",[0 3 4 6],[0 3 4 6],1.0566,0.6728,0.9042,0.7731
10,0.35,4,"[1, 7, 4]",[0 3 4 6],[1 4 6 7],0.8552,0.7370,0.6701,0.8295
10,0.35,5,"[1, 7, 4]",[0 3 4 6],[1 4 7],0.7340,0.7734,0.5409,0.8565
10,0.35,6,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.6530,0.8013,0.4651,0.8730
10,0.35,7,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.6072,0.8135,0.4091,0.8913
10,0.35,8,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.5562,0.8299,0.3646,0.9032
10,0.35,9,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.5248,0.8410,0.3418,0.9083
10,0.35,10,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.4952,0.8495,0.3140,0.9140
10,0.35,11,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.4721,0.8570,0.2952,0.9191
10,0.35,12,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.4514,0.8632,0.2794,0.9228
10,0.35,13,"[1, 7, 4]",[1 4 6 7],[1 4 7],0.4324,0.8692,0.2594,0.9284
10,0.35,14,"[1, 7, 4]",[1 4 7],[1 4 7],0.4165,0.8753,0.2463,0.9307
10,0.35,15,"[1, 7, 4]",[1 4 7],[1 4 7],0.3981,0.8795,0.2351,0.9323
10,0.35,16,"[1, 7, 4]",[1 4 7],[1 4 7],0.3865,0.8828,0.2251,0.9360
10,0.35,17,"[1, 7, 4]",[1 4 7],[1 4 7],0.3752,0.8873,0.2207,0.9369
10,0.35,18,"[1, 7, 4]",[1 4 7],[1 4 7],0.3653,0.8909,0.2091,0.9390
10,0.35,19,"[1, 7, 4]",[1 4 7],[1 4 7],0.3601,0.8925,0.1975,0.9424
10,0.35,20,"[1, 7, 4]",[1 4 7],[1 4 7],0.3451,0.8969,0.1919,0.9441
10,0.35,21,"[1, 7, 4]",[1 4 7],[1 4 7],0.3414,0.8984,0.1853,0.9456
10,0.35,22,"[1, 7, 4]",[1 4 7],[1 4 7],0.3282,0.9026,0.1816,0.9464
10,0.35,23,"[1, 7, 4]",[1 4 7],[1 4 7],0.3248,0.9044,0.1771,0.9489
10,0.35,24,"[1, 7, 4]",[1 4 7],[1 4 7],0.3182,0.9073,0.1700,0.9506
10,0.35,25,"[1, 7, 4]",[1 4 7],[1 4 7],0.3108,0.9075,0.1660,0.9513
10,0.35,26,"[1, 7, 4]",[1 4 7],[1 4 7],0.3038,0.9099,0.1610,0.9536
10,0.35,27,"[1, 7, 4]",[1 4 7],[1 4 7],0.2945,0.9115,0.1574,0.9541
10,0.35,28,"[1, 7, 4]",[1 4 7],[1 4 7],0.2946,0.9142,0.1559,0.9547
10,0.35,29,"[1, 7, 4]",[1 4 7],[1 4 7],0.2849,0.9153,0.1515,0.9554
10,0.35,30,"[1, 7, 4]",[1 4 7],[1 4 7],0.2854,0.9151,0.1500,0.9563
10,0.35,31,"[1, 7, 4]",[1 4 7],[1 4 7],0.2795,0.9187,0.1435,0.9571
10,0.35,32,"[1, 7, 4]",[1 4 7],[1 4 7],0.2710,0.9207,0.1406,0.9581
10,0.35,33,"[1, 7, 4]",[1 4 7],[1 4 7],0.2754,0.9193,0.1366,0.9594
10,0.35,34,"[1, 7, 4]",[1 4 7],[1 4 7],0.2670,0.9215,0.1361,0.9592
10,0.35,35,"[1, 7, 4]",[1 4 7],[1 4 7],0.2601,0.9223,0.1344,0.9599
10,0.35,36,"[1, 7, 4]",[1 4 7],[1 4 7],0.2570,0.9244,0.1312,0.9607
10,0.35,37,"[1, 7, 4]",[1 4 7],[1 4 7],0.2570,0.9248,0.1296,0.9606
10,0.35,38,"[1, 7, 4]",[1 4 7],[1 4 7],0.2529,0.9243,0.1272,0.9616
10,0.35,39,"[1, 7, 4]",[1 4 7],[1 4 7],0.2509,0.9267,0.1252,0.9631
10,0.35,40,"[1, 7, 4]",[1 4 7],[1 4 7],0.2480,0.9268,0.1248,0.9628
10,0.35,41,"[1, 7, 4]",[1 4 7],[1 4 7],0.2431,0.9275,0.1212,0.9637
10,0.35,42,"[1, 7, 4]",[1 4 7],[1 4 7],0.2418,0.9282,0.1206,0.9637
10,0.35,43,"[1, 7, 4]",[1 4 7],[1 4 7],0.2369,0.9316,0.1193,0.9642
10,0.35,44,"[1, 7, 4]",[1 4 7],[1 4 7],0.2350,0.9304,0.1166,0.9650
10,0.35,45,"[1, 7, 4]",[1 4 7],[1 4 7],0.2310,0.9305,0.1146,0.9658
10,0.35,46,"[1, 7, 4]",[1 4 7],[1 4 7],0.2313,0.9318,0.1148,0.9656
10,0.35,47,"[1, 7, 4]",[1 4 7],[1 4 7],0.2305,0.9309,0.1127,0.9660
10,0.35,48,"[1, 7, 4]",[1 4 7],[1 4 7],0.2298,0.9333,0.1101,0.9662
10,0.35,49,"[1, 7, 4]",[1 4 7],[1 4 7],0.2209,0.9346,0.1100,0.9661
10,0.35,50,"[1, 7, 4]",[1 4 7],[1 4 7],0.2214,0.9349,0.1087,0.9673
10,0.35,51,"[1, 7, 4]",[1 4 7],[1 4 7],0.2168,0.9362,0.1061,0.9674
10,0.35,52,"[1, 7, 4]",[1 4 7],[1 4 7],0.2166,0.9364,0.1054,0.9672
10,0.35,53,"[1, 7, 4]",[1 4 7],[1 4 7],0.2180,0.9354,0.1061,0.9673
10,0.35,54,"[1, 7, 4]",[1 4 7],[1 4 7],0.2121,0.9374,0.1049,0.9670
10,0.35,55,"[1, 7, 4]",[1 4 7],[1 4 7],0.2156,0.9369,0.1023,0.9680
10,0.35,56,"[1, 7, 4]",[1 4 7],[1 4 7],0.2128,0.9370,0.1013,0.9682
10,0.35,57,"[1, 7, 4]",[1 4 7],[1 4 7],0.2138,0.9374,0.0995,0.9691
10,0.35,58,"[1, 7, 4]",[1 4 7],[1 4 7],0.2091,0.9387,0.0982,0.9690
10,0.35,59,"[1, 7, 4]",[1 4 7],[1 4 7],0.2110,0.9388,0.0981,0.9702
10,0.35,60,"[1, 7, 4]",[1 4 7],[1 4 7],0.2064,0.9393,0.0961,0.9706
10,0.425,1,"[9, 6, 7, 8]",[0 3 4 6],[0 3 4 6],1.7808,0.4299,2.1446,0.1930
10,0.425,2,"[9, 6, 7, 8]",[1 2 5 8 9],[0 3 4],1.4270,0.5722,1.5767,0.5408
10,0.425,3,"[9, 6, 7, 8]",[1 2 5 8 9],[0 3 4],1.0755,0.6714,0.9466,0.7734
10,0.425,4,"[9, 6, 7, 8]",[0 3 4],[8 9 6 7],0.8333,0.7407,0.6386,0.8437
10,0.425,5,"[9, 6, 7, 8]",[0 3 4],[8 9 6 7],0.6893,0.7856,0.4961,0.8767
10,0.425,6,"[9, 6, 7, 8]",[0 3 4],[8 9 6 7],0.6057,0.8145,0.4275,0.8897
10,0.425,7,"[9, 6, 7, 8]",[0 3 4],[8 9 6 7],0.5498,0.8310,0.3711,0.9048
10,0.425,8,"[9, 6, 7, 8]",[0 3 4],[8 9 6 7],0.5091,0.8453,0.3319,0.9148
10,0.425,9,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.4743,0.8560,0.3032,0.9225
10,0.425,10,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.4464,0.8647,0.2840,0.9260
10,0.425,11,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.4229,0.8721,0.2612,0.9303
10,0.425,12,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.4013,0.8796,0.2445,0.9348
10,0.425,13,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3831,0.8854,0.2321,0.9369
10,0.425,14,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3637,0.8905,0.2177,0.9408
10,0.425,15,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3554,0.8936,0.2096,0.9432
10,0.425,16,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3422,0.8971,0.2034,0.9444
10,0.425,17,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3322,0.9007,0.1948,0.9455
10,0.425,18,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3198,0.9036,0.1896,0.9458
10,0.425,19,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3119,0.9059,0.1792,0.9501
10,0.425,20,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.3044,0.9081,0.1726,0.9520
10,0.425,21,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2989,0.9094,0.1661,0.9538
10,0.425,22,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2881,0.9141,0.1687,0.9525
10,0.425,23,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2851,0.9152,0.1585,0.9553
10,0.425,24,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2781,0.9166,0.1596,0.9544
10,0.425,25,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2737,0.9194,0.1527,0.9560
10,0.425,26,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2705,0.9199,0.1509,0.9569
10,0.425,27,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2635,0.9218,0.1467,0.9578
10,0.425,28,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2595,0.9236,0.1487,0.9580
10,0.425,29,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2560,0.9233,0.1433,0.9585
10,0.425,30,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2544,0.9258,0.1419,0.9594
10,0.425,31,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2433,0.9281,0.1349,0.9614
10,0.425,32,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2443,0.9277,0.1357,0.9607
10,0.425,33,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2423,0.9276,0.1347,0.9624
10,0.425,34,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2385,0.9298,0.1306,0.9628
10,0.425,35,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2347,0.9300,0.1298,0.9638
10,0.425,36,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2328,0.9317,0.1307,0.9635
10,0.425,37,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2305,0.9312,0.1256,0.9644
10,0.425,38,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2236,0.9338,0.1253,0.9657
10,0.425,39,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2256,0.9334,0.1224,0.9660
10,0.425,40,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2204,0.9350,0.1240,0.9650
10,0.425,41,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2193,0.9353,0.1201,0.9663
10,0.425,42,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2199,0.9352,0.1192,0.9672
10,0.425,43,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2162,0.9357,0.1173,0.9681
10,0.425,44,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2151,0.9359,0.1175,0.9673
10,0.425,45,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2112,0.9381,0.1223,0.9662
10,0.425,46,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2113,0.9382,0.1135,0.9685
10,0.425,47,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2060,0.9395,0.1195,0.9670
10,0.425,48,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2055,0.9384,0.1143,0.9686
10,0.425,49,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2041,0.9400,0.1129,0.9691
10,0.425,50,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2046,0.9396,0.1129,0.9697
10,0.425,51,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2023,0.9406,0.1089,0.9706
10,0.425,52,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.2029,0.9403,0.1108,0.9690
10,0.425,53,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1992,0.9413,0.1105,0.9698
10,0.425,54,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1950,0.9414,0.1060,0.9704
10,0.425,55,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1938,0.9431,0.1068,0.9706
10,0.425,56,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1959,0.9430,0.1043,0.9711
10,0.425,57,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1933,0.9438,0.1054,0.9715
10,0.425,58,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1940,0.9416,0.1040,0.9712
10,0.425,59,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1894,0.9437,0.1024,0.9712
10,0.425,60,"[9, 6, 7, 8]",[8 9 6 7],[8 9 6 7],0.1942,0.9432,0.1034,0.9715
10,0.475,1,"[6, 0, 9, 5]",[0 8 4 6],[0 8 4 6],1.7791,0.4429,2.1209,0.2781
10,0.475,2,"[6, 0, 9, 5]",[0 4 6],[0 4 6],1.4014,0.5848,1.5948,0.5498
10,0.475,3,"[6, 0, 9, 5]",[0 4 6],[0 4 6],1.0734,0.6739,1.0198,0.6975
10,0.475,4,"[6, 0, 9, 5]",[0 4 6],[0 9 5 6],0.8301,0.7432,0.6910,0.7941
10,0.475,5,"[6, 0, 9, 5]",[0 4 6],[0 9 5 6],0.6880,0.7881,0.5280,0.8497
10,0.475,6,"[6, 0, 9, 5]",[0 4 6],[0 9 5 6],0.5966,0.8153,0.4462,0.8762
10,0.475,7,"[6, 0, 9, 5]",[0 4 6],[0 9 5 6],0.5443,0.8319,0.4042,0.8838
10,0.475,8,"[6, 0, 9, 5]",[0 4 5 6 9],[0 9 5 6],0.4993,0.8471,0.3608,0.8963
10,0.475,9,"[6, 0, 9, 5]",[0 4 5 6 9],[0 9 5 6],0.4680,0.8569,0.3294,0.9040
10,0.475,10,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.4329,0.8681,0.2998,0.9119
10,0.475,11,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.4215,0.8722,0.2874,0.9144
10,0.475,12,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.4009,0.8789,0.2651,0.9214
10,0.475,13,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3780,0.8857,0.2505,0.9257
10,0.475,14,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3618,0.8914,0.2392,0.9301
10,0.475,15,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3519,0.8946,0.2320,0.9304
10,0.475,16,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3393,0.8974,0.2251,0.9322
10,0.475,17,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3259,0.9018,0.2160,0.9369
10,0.475,18,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3200,0.9035,0.2080,0.9391
10,0.475,19,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3134,0.9062,0.1952,0.9437
10,0.475,20,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.3038,0.9078,0.2013,0.9394
10,0.475,21,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2935,0.9130,0.1933,0.9416
10,0.475,22,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2946,0.9130,0.1875,0.9448
10,0.475,23,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2851,0.9163,0.1827,0.9461
10,0.475,24,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2800,0.9158,0.1841,0.9452
10,0.475,25,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2754,0.9179,0.1787,0.9461
10,0.475,26,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2656,0.9212,0.1744,0.9482
10,0.475,27,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2596,0.9230,0.1697,0.9506
10,0.475,28,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2591,0.9238,0.1669,0.9520
10,0.475,29,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2523,0.9238,0.1662,0.9509
10,0.475,30,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2533,0.9236,0.1587,0.9544
10,0.475,31,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2518,0.9250,0.1606,0.9537
10,0.475,32,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2490,0.9263,0.1583,0.9542
10,0.475,33,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2452,0.9268,0.1551,0.9552
10,0.475,34,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2400,0.9276,0.1504,0.9569
10,0.475,35,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2340,0.9302,0.1503,0.9572
10,0.475,36,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2299,0.9313,0.1484,0.9575
10,0.475,37,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2308,0.9310,0.1482,0.9584
10,0.475,38,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2280,0.9312,0.1448,0.9586
10,0.475,39,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2229,0.9330,0.1409,0.9596
10,0.475,40,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2209,0.9341,0.1405,0.9596
10,0.475,41,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2231,0.9336,0.1392,0.9615
10,0.475,42,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2165,0.9356,0.1402,0.9597
10,0.475,43,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2111,0.9357,0.1418,0.9576
10,0.475,44,"[6, 0, 9, 5]",[0 9 5 6],[0 9 5 6],0.2179,0.9342,0.1351,0.9613
